freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
168.89,-0.2963,0.8343,0.8343,0.9088,1.1305,-0.0000,1.1305,0.9085,0.0743,0.0745,-4.2558,-9.0247,-95.6972
169.48,-0.2697,0.8305,0.8305,0.9031,1.1002,-0.0000,1.1002,0.9038,0.0734,0.0726,-4.2717,-8.9253,-95.4848
170.07,-0.2412,0.8287,0.8287,0.8995,1.0699,-0.0000,1.0699,0.8992,0.0705,0.0709,-4.2881,-8.8204,-95.2720
170.67,-0.2127,0.8269,0.8269,0.8959,1.0396,-0.0000,1.0396,0.8945,0.0676,0.0690,-4.3051,-8.7158,-95.0589
171.27,-0.1844,0.8249,0.8249,0.8921,1.0092,-0.0000,1.0092,0.8898,0.0650,0.0672,-4.3227,-8.6118,-94.8455
171.87,-0.1562,0.8227,0.8227,0.8880,0.9789,-0.0000,0.9789,0.8852,0.0625,0.0654,-4.3408,-8.5083,-94.6473
172.47,-0.1283,0.8203,0.8203,0.8838,0.9486,-0.0000,0.9486,0.8806,0.0602,0.0635,-4.3596,-8.4055,-94.4503
173.08,-0.1005,0.8178,0.8178,0.8794,0.9183,-0.0000,0.9183,0.8759,0.0582,0.0616,-4.3789,-8.3032,-94.2530
173.69,-0.0729,0.8150,0.8150,0.8747,0.8879,-0.0000,0.8879,0.8714,0.0564,0.0597,-4.3988,-8.2016,-94.0554
174.30,-0.0456,0.8120,0.8120,0.8699,0.8576,-0.0000,0.8576,0.8668,0.0547,0.0578,-4.4194,-8.1005,-93.8576
174.91,-0.0184,0.8088,0.8088,0.8648,0.8273,-0.0000,0.8273,0.8622,0.0534,0.0559,-4.4405,-8.0001,-93.6595
175.52,0.0085,0.8054,0.8054,0.8595,0.7970,-0.0000,0.7970,0.8577,0.0522,0.0540,-4.4623,-7.9003,-93.4611
176.14,0.0352,0.8018,0.8018,0.8539,0.7666,-0.0000,0.7666,0.8531,0.0513,0.0521,-4.4848,-7.8011,-93.2625
176.76,0.0616,0.7979,0.7979,0.8481,0.7363,-0.0000,0.7363,0.8486,0.0507,0.0502,-4.5079,-7.7026,-93.0636
177.38,0.0878,0.7938,0.7938,0.8421,0.7060,-0.0000,0.7060,0.8441,0.0504,0.0484,-4.5316,-7.6048,-92.8644
178.00,0.1137,0.7894,0.7894,0.8359,0.6757,-0.0000,0.6757,0.8397,0.0503,0.0465,-4.5560,-7.5076,-92.6650
178.62,0.1394,0.7847,0.7847,0.8294,0.6453,-0.0000,0.6453,0.8352,0.0504,0.0446,-4.5811,-7.4112,-92.4653
179.25,0.1648,0.7798,0.7798,0.8226,0.6150,-0.0000,0.6150,0.8307,0.0509,0.0428,-4.6069,-7.3154,-92.2653
179.88,0.1923,0.7769,0.7769,0.8179,0.5847,-0.0000,0.5847,0.8263,0.0494,0.0409,-4.6334,-7.2148,-92.0650
180.51,0.2222,0.7766,0.7766,0.8159,0.5544,-0.0000,0.5544,0.8219,0.0453,0.0394,-4.6606,-7.1086,-91.8645
181.15,0.2519,0.7760,0.7760,0.8141,0.5240,-0.0000,0.5240,0.8175,0.0415,0.0381,-4.6885,-7.0030,-91.6636
181.78,0.2815,0.7752,0.7752,0.8123,0.4937,-0.0000,0.4937,0.8131,0.0379,0.0371,-4.7171,-6.8981,-91.4741
182.42,0.3108,0.7742,0.7742,0.8100,0.4634,-0.0000,0.4634,0.8088,0.0345,0.0358,-4.7464,-6.7939,-91.3060
183.06,0.3400,0.7730,0.7730,0.8069,0.4331,-0.0000,0.4331,0.8044,0.0314,0.0338,-4.7765,-6.6904,-91.1378
183.70,0.3689,0.7716,0.7716,0.8029,0.4027,-0.0000,0.4027,0.8001,0.0284,0.0312,-4.8073,-6.5876,-90.9694
184.35,0.3976,0.7700,0.7700,0.7981,0.3724,-0.0000,0.3724,0.7958,0.0257,0.0281,-4.8388,-6.4855,-90.8008
184.99,0.4261,0.7682,0.7682,0.7925,0.3421,-0.0000,0.3421,0.7915,0.0233,0.0243,-4.8712,-6.3842,-90.6321
185.64,0.4543,0.7661,0.7661,0.7860,0.3118,-0.0000,0.3118,0.7872,0.0211,0.0199,-4.9042,-6.2835,-90.4632
186.29,0.4823,0.7638,0.7638,0.7787,0.2814,-0.0000,0.2814,0.7829,0.0191,0.0150,-4.9381,-6.1836,-90.2941
186.95,0.5101,0.7612,0.7612,0.7707,0.2511,-0.0000,0.2511,0.7787,0.0175,0.0094,-4.9727,-6.0844,-90.1249
187.60,0.5376,0.7584,0.7584,0.7617,0.2208,-0.0000,0.2208,0.7744,0.0160,0.0033,-5.0081,-5.9859,-89.9555
188.26,0.5649,0.7553,0.7553,0.7520,0.1905,-0.0000,0.1905,0.7702,0.0149,-0.0033,-5.0443,-5.8882,-89.7860
188.92,0.5919,0.7520,0.7520,0.7414,0.1601,-0.0000,0.1601,0.7660,0.0140,-0.0106,-5.0813,-5.7912,-89.6163
189.59,0.6186,0.7484,0.7484,0.7301,0.1298,-0.0000,0.1298,0.7618,0.0134,-0.0184,-5.1191,-5.6950,-89.4464
190.25,0.6451,0.7446,0.7446,0.7179,0.0995,-0.0000,0.0995,0.7577,0.0131,-0.0267,-5.1577,-5.5996,-89.2763
190.92,0.6653,0.7345,0.7345,0.6991,0.0692,-0.0000,0.0692,0.7535,0.0190,-0.0354,-5.1970,-5.5170,-89.1061
191.59,0.6850,0.7238,0.7238,0.6797,0.0388,-0.0000,0.0388,0.7494,0.0255,-0.0442,-5.2373,-5.4357,-88.9357
192.26,0.7043,0.7128,0.7128,0.6597,0.0085,-0.0000,0.0085,0.7452,0.0325,-0.0530,-5.2783,-5.3551,-88.7652
192.94,0.7232,0.7232,0.7232,0.6612,0.0000,-0.0000,0.0000,0.7411,0.0180,-0.0620,-5.3201,-5.2754,-88.5879
193.61,0.7417,0.7417,0.7417,0.6707,0.0000,-0.0000,0.0000,0.7371,-0.0046,-0.0710,-5.3628,-5.1965,-88.4086
194.29,0.7597,0.7597,0.7597,0.6797,0.0000,-0.0000,0.0000,0.7330,-0.0267,-0.0800,-5.4063,-5.1184,-88.2291
194.97,0.7774,0.7774,0.7774,0.6883,0.0000,-0.0000,0.0000,0.7289,-0.0485,-0.0891,-5.4506,-5.0412,-88.0494
195.66,0.7947,0.7947,0.7947,0.6964,0.0000,-0.0000,0.0000,0.7249,-0.0698,-0.0982,-5.4958,-4.9648,-87.8695
196.35,0.8115,0.8115,0.8115,0.7042,0.0000,-0.0000,0.0000,0.7209,-0.0906,-0.1074,-5.5418,-4.8892,-87.6894
197.03,0.8280,0.8280,0.8280,0.7114,0.0000,-0.0000,0.0000,0.7169,-0.1111,-0.1165,-5.5886,-4.8145,-87.5091
197.73,0.8440,0.8440,0.8440,0.7183,0.0000,-0.0000,0.0000,0.7129,-0.1311,-0.1257,-5.6363,-4.7406,-87.3286
198.42,0.8596,0.8596,0.8596,0.7248,0.0000,-0.0000,0.0000,0.7089,-0.1507,-0.1348,-5.6849,-4.6676,-87.1478
199.12,0.8748,0.8748,0.8748,0.7309,0.0000,-0.0000,0.0000,0.7050,-0.1698,-0.1439,-5.7342,-4.5954,-86.9669
199.81,0.8895,0.8895,0.8895,0.7365,0.0000,-0.0000,0.0000,0.7010,-0.1885,-0.1530,-5.7844,-4.5241,-86.7858
200.52,0.9039,0.9039,0.9039,0.7418,0.0000,-0.0000,0.0000,0.6971,-0.2068,-0.1620,-5.8355,-4.4536,-86.6044
201.22,0.9178,0.9178,0.9178,0.7468,0.0000,-0.0000,0.0000,0.6932,-0.2246,-0.1710,-5.8874,-4.3839,-86.4229
201.93,0.9267,0.9267,0.9267,0.7467,0.0000,-0.0000,0.0000,0.6893,-0.2374,-0.1800,-5.9401,-4.3235,-86.2411
202.63,0.9300,0.9300,0.9300,0.7408,0.0000,-0.0000,0.0000,0.6855,-0.2445,-0.1892,-5.9937,-4.2733,-86.0592
203.35,0.9327,0.9327,0.9327,0.7341,0.0000,-0.0000,0.0000,0.6816,-0.2511,-0.1986,-6.0482,-4.2240,-85.8770
204.06,0.9349,0.9349,0.9349,0.7266,0.0000,-0.0000,0.0000,0.6778,-0.2571,-0.2083,-6.1034,-4.1756,-85.6916
204.78,0.9364,0.9364,0.9364,0.7189,0.0000,-0.0000,0.0000,0.6739,-0.2625,-0.2175,-6.1596,-4.1281,-85.4948
205.49,0.9374,0.9374,0.9374,0.7113,0.0000,-0.0000,0.0000,0.6701,-0.2673,-0.2261,-6.2165,-4.0815,-85.2977
206.22,0.9379,0.9379,0.9379,0.7039,0.0000,-0.0000,0.0000,0.6664,-0.2715,-0.2340,-6.2743,-4.0358,-85.1004
206.94,0.9378,0.9378,0.9378,0.6965,0.0000,-0.0000,0.0000,0.6626,-0.2752,-0.2412,-6.3329,-3.9910,-84.9027
207.67,0.9371,0.9371,0.9371,0.6893,0.0000,-0.0000,0.0000,0.6588,-0.2782,-0.2478,-6.3924,-3.9471,-84.7049
208.39,0.9358,0.9358,0.9358,0.6822,0.0000,-0.0000,0.0000,0.6551,-0.2807,-0.2536,-6.4527,-3.9041,-84.5067
209.13,0.9340,0.9340,0.9340,0.6752,0.0000,-0.0000,0.0000,0.6514,-0.2826,-0.2588,-6.5138,-3.8620,-84.3083
209.86,0.9316,0.9316,0.9316,0.6684,0.0000,-0.0000,0.0000,0.6477,-0.2839,-0.2632,-6.5757,-3.8208,-84.1096
210.60,0.9287,0.9287,0.9287,0.6617,0.0000,-0.0000,0.0000,0.6440,-0.2847,-0.2670,-6.6385,-3.7804,-83.9107
211.33,0.9252,0.9252,0.9252,0.6551,0.0000,-0.0000,0.0000,0.6403,-0.2849,-0.2701,-6.7020,-3.7410,-83.7114
212.08,0.9211,0.9211,0.9211,0.6486,0.0000,-0.0000,0.0000,0.6366,-0.2845,-0.2725,-6.7664,-3.7024,-83.5119
212.82,0.9166,0.9166,0.9166,0.6423,0.0000,-0.0000,0.0000,0.6330,-0.2836,-0.2743,-6.8315,-3.6647,-83.3122
213.57,0.9114,0.9114,0.9114,0.6361,0.0000,-0.0000,0.0000,0.6294,-0.2821,-0.2753,-6.8975,-3.6278,-83.1121
214.32,0.9099,0.9099,0.9099,0.6339,0.0000,-0.0000,0.0000,0.6258,-0.2841,-0.2760,-6.9643,-3.5849,-82.9118
215.07,0.9079,0.9079,0.9079,0.6313,0.0000,-0.0000,0.0000,0.6222,-0.2857,-0.2766,-7.0318,-3.5428,-82.7113
215.82,0.9054,0.9054,0.9054,0.6282,0.0000,-0.0000,0.0000,0.6186,-0.2869,-0.2773,-7.1001,-3.5014,-82.5104
216.58,0.9025,0.9025,0.9025,0.6246,0.0000,-0.0000,0.0000,0.6150,-0.2875,-0.2779,-7.1692,-3.4610,-82.3069
217.34,0.8991,0.8991,0.8991,0.6205,0.0000,-0.0000,0.0000,0.6115,-0.2876,-0.2786,-7.2391,-3.4213,-82.1018
218.10,0.8953,0.8953,0.8953,0.6160,0.0000,-0.0000,0.0000,0.6080,-0.2873,-0.2793,-7.3097,-3.3824,-81.8965
218.87,0.8909,0.8909,0.8909,0.6110,0.0000,-0.0000,0.0000,0.6045,-0.2865,-0.2800,-7.3811,-3.3444,-81.6908
219.64,0.8862,0.8862,0.8862,0.6055,0.0000,-0.0000,0.0000,0.6010,-0.2852,-0.2807,-7.4533,-3.3071,-81.4849
220.41,0.8810,0.8810,0.8810,0.5995,0.0000,-0.0000,0.0000,0.5975,-0.2835,-0.2815,-7.5261,-3.2706,-81.2786
221.18,0.8753,0.8753,0.8753,0.5929,0.0000,-0.0000,0.0000,0.5940,-0.2813,-0.2824,-7.5997,-3.2349,-81.0721
221.96,0.8693,0.8693,0.8693,0.5859,0.0000,-0.0000,0.0000,0.5906,-0.2787,-0.2833,-7.6741,-3.1999,-80.8653
222.74,0.8628,0.8628,0.8628,0.5784,0.0000,-0.0000,0.0000,0.5871,-0.2756,-0.2844,-7.7491,-3.1658,-80.6581
223.52,0.8558,0.8558,0.8558,0.5703,0.0000,-0.0000,0.0000,0.5837,-0.2721,-0.2855,-7.8249,-3.1323,-80.4507
224.30,0.8485,0.8485,0.8485,0.5618,0.0000,-0.0000,0.0000,0.5803,-0.2682,-0.2868,-7.9014,-3.0997,-80.2430
225.09,0.8408,0.8408,0.8408,0.5526,0.0000,-0.0000,0.0000,0.5769,-0.2638,-0.2881,-7.9785,-3.0677,-80.0350
225.88,0.8326,0.8326,0.8326,0.5430,0.0000,-0.0000,0.0000,0.5736,-0.2591,-0.2897,-8.0564,-3.0365,-79.8267
226.67,0.8301,0.8301,0.8301,0.5388,0.0000,-0.0000,0.0000,0.5702,-0.2599,-0.2913,-8.1349,-2.9967,-79.6180
227.47,0.8332,0.8332,0.8332,0.5405,0.0000,-0.0000,0.0000,0.5669,-0.2663,-0.2927,-8.2141,-2.9485,-79.4091
228.27,0.8360,0.8360,0.8360,0.5423,0.0000,-0.0000,0.0000,0.5636,-0.2724,-0.2936,-8.2939,-2.9010,-79.1999
229.07,0.8386,0.8386,0.8386,0.5443,0.0000,-0.0000,0.0000,0.5603,-0.2784,-0.2943,-8.3745,-2.8541,-78.9920
229.87,0.8410,0.8410,0.8410,0.5463,0.0000,-0.0000,0.0000,0.5570,-0.2840,-0.2947,-8.4556,-2.8078,-78.8047
230.68,0.8432,0.8432,0.8432,0.5485,0.0000,-0.0000,0.0000,0.5537,-0.2895,-0.2947,-8.5374,-2.7621,-78.6172
231.49,0.8452,0.8452,0.8452,0.5508,0.0000,-0.0000,0.0000,0.5504,-0.2948,-0.2944,-8.6198,-2.7170,-78.4295
232.30,0.8470,0.8470,0.8470,0.5532,0.0000,-0.0000,0.0000,0.5472,-0.2998,-0.2938,-8.7028,-2.6726,-78.2416
233.12,0.8486,0.8486,0.8486,0.5557,0.0000,-0.0000,0.0000,0.5440,-0.3047,-0.2929,-8.7865,-2.6287,-78.0534
233.93,0.8501,0.8501,0.8501,0.5583,0.0000,-0.0000,0.0000,0.5407,-0.3093,-0.2918,-8.8707,-2.5854,-77.8650
234.75,0.8514,0.8514,0.8514,0.5610,0.0000,-0.0000,0.0000,0.5376,-0.3138,-0.2903,-8.9555,-2.5427,-77.6764
235.58,0.8525,0.8525,0.8525,0.5639,0.0000,-0.0000,0.0000,0.5344,-0.3181,-0.2886,-9.0410,-2.5005,-77.4875
236.41,0.8535,0.8535,0.8535,0.5669,0.0000,-0.0000,0.0000,0.5312,-0.3223,-0.2866,-9.1269,-2.4589,-77.2984
237.23,0.8543,0.8543,0.8543,0.5699,0.0000,-0.0000,0.0000,0.5281,-0.3263,-0.2844,-9.2135,-2.4179,-77.1091
238.07,0.8550,0.8550,0.8550,0.5731,0.0000,-0.0000,0.0000,0.5249,-0.3301,-0.2819,-9.3006,-2.3773,-76.9195
238.90,0.8556,0.8556,0.8556,0.5764,0.0000,-0.0000,0.0000,0.5218,-0.3338,-0.2791,-9.3882,-2.3374,-76.7297
239.74,0.8559,0.8559,0.8559,0.5797,0.0000,-0.0000,0.0000,0.5187,-0.3372,-0.2762,-9.4764,-2.2981,-76.5397
240.58,0.8436,0.8436,0.8436,0.5706,0.0000,-0.0000,0.0000,0.5156,-0.3280,-0.2729,-9.5651,-2.2772,-76.3494
241.43,0.8310,0.8310,0.8310,0.5616,0.0000,-0.0000,0.0000,0.5125,-0.3185,-0.2694,-9.6544,-2.2569,-76.1589
242.27,0.8182,0.8182,0.8182,0.5527,0.0000,-0.0000,0.0000,0.5095,-0.3087,-0.2655,-9.7441,-2.2371,-75.9682
243.12,0.8052,0.8052,0.8052,0.5438,0.0000,-0.0000,0.0000,0.5064,-0.2987,-0.2614,-9.8344,-2.2178,-75.7940
243.98,0.7919,0.7919,0.7919,0.5349,0.0000,-0.0000,0.0000,0.5034,-0.2885,-0.2570,-9.9251,-2.1991,-75.6367
244.83,0.7784,0.7784,0.7784,0.5261,0.0000,-0.0000,0.0000,0.5004,-0.2780,-0.2522,-10.0163,-2.1810,-75.4793
245.69,0.7646,0.7646,0.7646,0.5174,0.0000,-0.0000,0.0000,0.4974,-0.2672,-0.2473,-10.1080,-2.1633,-75.3217
246.56,0.7507,0.7507,0.7507,0.5087,0.0000,-0.0000,0.0000,0.4944,-0.2563,-0.2420,-10.2002,-2.1462,-75.1640
247.42,0.7365,0.7365,0.7365,0.5000,0.0000,-0.0000,0.0000,0.4915,-0.2450,-0.2365,-10.2928,-2.1296,-75.0062
248.29,0.7221,0.7221,0.7221,0.4915,0.0000,-0.0000,0.0000,0.4885,-0.2336,-0.2307,-10.3859,-2.1134,-74.8483
249.16,0.7075,0.7075,0.7075,0.4829,0.0000,-0.0000,0.0000,0.4856,-0.2220,-0.2246,-10.4794,-2.0978,-74.6902
250.03,0.6928,0.6928,0.6928,0.4745,0.0000,-0.0000,0.0000,0.4826,-0.2101,-0.2183,-10.5733,-2.0826,-74.5321
250.91,0.6778,0.6778,0.6778,0.4661,0.0000,-0.0000,0.0000,0.4797,-0.1981,-0.2117,-10.6677,-2.0679,-74.3738
251.79,0.6627,0.6627,0.6627,0.4578,0.0000,-0.0000,0.0000,0.4768,-0.1858,-0.2049,-10.7625,-2.0537,-74.2153
252.68,0.6474,0.6474,0.6474,0.4495,0.0000,-0.0000,0.0000,0.4740,-0.1734,-0.1979,-10.8577,-2.0399,-74.0568
253.56,0.6319,0.6319,0.6319,0.4413,0.0000,-0.0000,0.0000,0.4711,-0.1608,-0.1906,-10.9533,-2.0266,-73.8981
254.45,0.6212,0.6212,0.6212,0.4381,0.0000,-0.0000,0.0000,0.4682,-0.1529,-0.1830,-11.0492,-2.0071,-73.7393
255.35,0.6147,0.6147,0.6147,0.4387,0.0000,-0.0000,0.0000,0.4654,-0.1493,-0.1760,-11.1456,-1.9821,-73.5803
256.24,0.6081,0.6081,0.6081,0.4388,0.0000,-0.0000,0.0000,0.4626,-0.1455,-0.1693,-11.2424,-1.9575,-73.4213
257.14,0.6015,0.6015,0.6015,0.4384,0.0000,-0.0000,0.0000,0.4598,-0.1417,-0.1631,-11.3395,-1.9332,-73.2621
258.04,0.5949,0.5949,0.5949,0.4375,0.0000,-0.0000,0.0000,0.4570,-0.1379,-0.1574,-11.4370,-1.9094,-73.0790
258.95,0.5882,0.5882,0.5882,0.4361,0.0000,-0.0000,0.0000,0.4542,-0.1340,-0.1522,-11.5348,-1.8859,-72.8940
259.86,0.5815,0.5815,0.5815,0.4341,0.0000,-0.0000,0.0000,0.4515,-0.1301,-0.1474,-11.6330,-1.8627,-72.7088
260.77,0.5748,0.5748,0.5748,0.4316,0.0000,-0.0000,0.0000,0.4487,-0.1261,-0.1431,-11.7315,-1.8399,-72.5234
261.69,0.5680,0.5680,0.5680,0.4286,0.0000,-0.0000,0.0000,0.4460,-0.1220,-0.1394,-11.8304,-1.8175,-72.3378
262.60,0.5612,0.5612,0.5612,0.4251,0.0000,-0.0000,0.0000,0.4433,-0.1180,-0.1361,-11.9296,-1.7954,-72.1519
263.53,0.5544,0.5544,0.5544,0.4210,0.0000,-0.0000,0.0000,0.4406,-0.1139,-0.1334,-12.0291,-1.7736,-71.9658
264.45,0.5476,0.5476,0.5476,0.4163,0.0000,-0.0000,0.0000,0.4379,-0.1097,-0.1313,-12.1289,-1.7521,-71.7795
265.38,0.5408,0.5408,0.5408,0.4111,0.0000,-0.0000,0.0000,0.4352,-0.1056,-0.1296,-12.2290,-1.7309,-71.5930
266.31,0.5340,0.5340,0.5340,0.4054,0.0000,-0.0000,0.0000,0.4325,-0.1014,-0.1286,-12.3294,-1.7100,-71.4063
267.24,0.5271,0.5271,0.5271,0.3991,0.0000,-0.0000,0.0000,0.4299,-0.0973,-0.1281,-12.4302,-1.6895,-71.2193
268.18,0.5203,0.5203,0.5203,0.3922,0.0000,-0.0000,0.0000,0.4272,-0.0931,-0.1281,-12.5312,-1.6692,-71.0321
269.12,0.5138,0.5138,0.5138,0.3850,0.0000,-0.0000,0.0000,0.4246,-0.0892,-0.1288,-12.6325,-1.6488,-70.8447
270.07,0.5163,0.5163,0.5163,0.3864,0.0000,-0.0000,0.0000,0.4220,-0.0942,-0.1299,-12.7340,-1.6173,-70.6570
271.02,0.5188,0.5188,0.5188,0.3875,0.0000,-0.0000,0.0000,0.4194,-0.0994,-0.1313,-12.8359,-1.5860,-70.4692
271.97,0.5214,0.5214,0.5214,0.3884,0.0000,-0.0000,0.0000,0.4168,-0.1046,-0.1330,-12.9380,-1.5550,-70.2811
272.92,0.5242,0.5242,0.5242,0.3892,0.0000,-0.0000,0.0000,0.4143,-0.1099,-0.1350,-13.0403,-1.5241,-70.0961
273.88,0.5271,0.5271,0.5271,0.3897,0.0000,-0.0000,0.0000,0.4117,-0.1154,-0.1374,-13.1429,-1.4935,-69.9166
274.84,0.5301,0.5301,0.5301,0.3900,0.0000,-0.0000,0.0000,0.4092,-0.1209,-0.1400,-13.2458,-1.4631,-69.7370
275.80,0.5332,0.5332,0.5332,0.3901,0.0000,-0.0000,0.0000,0.4067,-0.1265,-0.1430,-13.3489,-1.4329,-69.5571
276.77,0.5364,0.5364,0.5364,0.3900,0.0000,-0.0000,0.0000,0.4041,-0.1323,-0.1464,-13.4522,-1.4029,-69.3770
277.74,0.5398,0.5398,0.5398,0.3897,0.0000,-0.0000,0.0000,0.4016,-0.1381,-0.1501,-13.5558,-1.3731,-69.1968
278.72,0.5433,0.5433,0.5433,0.3891,0.0000,-0.0000,0.0000,0.3992,-0.1441,-0.1541,-13.6596,-1.3435,-69.0163
279.70,0.5469,0.5469,0.5469,0.3884,0.0000,-0.0000,0.0000,0.3967,-0.1502,-0.1585,-13.7636,-1.3141,-68.8357
280.68,0.5507,0.5507,0.5507,0.3874,0.0000,-0.0000,0.0000,0.3942,-0.1564,-0.1633,-13.8678,-1.2849,-68.6548
281.66,0.5545,0.5545,0.5545,0.3861,0.0000,-0.0000,0.0000,0.3918,-0.1628,-0.1684,-13.9723,-1.2558,-68.4737
282.65,0.5586,0.5586,0.5586,0.3847,0.0000,-0.0000,0.0000,0.3894,-0.1692,-0.1739,-14.0769,-1.2269,-68.2925
283.64,0.5627,0.5627,0.5627,0.3830,0.0000,-0.0000,0.0000,0.3869,-0.1758,-0.1798,-14.1818,-1.1982,-68.1110
284.64,0.5670,0.5670,0.5670,0.3810,0.0000,-0.0000,0.0000,0.3845,-0.1825,-0.1860,-14.2868,-1.1696,-67.9293
285.64,0.5712,0.5712,0.5712,0.3786,0.0000,-0.0000,0.0000,0.3821,-0.1890,-0.1926,-14.3920,-1.1416,-67.7475
286.64,0.5752,0.5752,0.5752,0.3761,0.0000,-0.0000,0.0000,0.3798,-0.1954,-0.1991,-14.4975,-1.1141,-67.5654
287.65,0.5793,0.5793,0.5793,0.3737,0.0000,-0.0000,0.0000,0.3774,-0.2019,-0.2056,-14.6031,-1.0867,-67.3831
288.66,0.5836,0.5836,0.5836,0.3716,0.0000,-0.0000,0.0000,0.3750,-0.2086,-0.2120,-14.7089,-1.0594,-67.2006
289.67,0.5881,0.5881,0.5881,0.3697,0.0000,-0.0000,0.0000,0.3727,-0.2154,-0.2184,-14.8149,-1.0323,-66.9930
290.69,0.5927,0.5927,0.5927,0.3680,0.0000,-0.0000,0.0000,0.3704,-0.2223,-0.2246,-14.9210,-1.0053,-66.7789
291.71,0.5974,0.5974,0.5974,0.3666,0.0000,-0.0000,0.0000,0.3681,-0.2294,-0.2309,-15.0273,-0.9785,-66.5645
292.73,0.6023,0.6023,0.6023,0.3653,0.0000,-0.0000,0.0000,0.3658,-0.2365,-0.2370,-15.1338,-0.9518,-66.3497
293.76,0.6073,0.6073,0.6073,0.3642,0.0000,-0.0000,0.0000,0.3635,-0.2439,-0.2431,-15.2405,-0.9252,-66.1346
294.79,0.6125,0.6125,0.6125,0.3634,0.0000,-0.0000,0.0000,0.3612,-0.2513,-0.2491,-15.3473,-0.8987,-65.9192
295.82,0.6179,0.6179,0.6179,0.3628,0.0000,-0.0000,0.0000,0.3589,-0.2589,-0.2551,-15.4542,-0.8724,-65.7034
296.86,0.6233,0.6233,0.6233,0.3624,0.0000,-0.0000,0.0000,0.3567,-0.2667,-0.2610,-15.5613,-0.8462,-65.4874
297.90,0.6290,0.6290,0.6290,0.3622,0.0000,-0.0000,0.0000,0.3544,-0.2745,-0.2668,-15.6686,-0.8201,-65.2710
298.95,0.6348,0.6348,0.6348,0.3622,0.0000,-0.0000,0.0000,0.3522,-0.2826,-0.2725,-15.7760,-0.7941,-65.0543
300.00,0.6407,0.6407,0.6407,0.3625,0.0000,-0.0000,0.0000,0.3500,-0.2907,-0.2782,-15.8835,-0.7682,-64.8373
301.05,0.6468,0.6468,0.6468,0.3630,0.0000,-0.0000,0.0000,0.3478,-0.2990,-0.2838,-15.9912,-0.7425,-64.6199
302.11,0.6527,0.6527,0.6527,0.3633,0.0000,-0.0000,0.0000,0.3456,-0.3071,-0.2894,-16.0990,-0.7172,-64.4022
303.17,0.6535,0.6535,0.6535,0.3585,0.0000,-0.0000,0.0000,0.3434,-0.3100,-0.2949,-16.2070,-0.6982,-64.1842
304.23,0.6543,0.6543,0.6543,0.3537,0.0000,-0.0000,0.0000,0.3413,-0.3130,-0.3006,-16.3151,-0.6794,-63.9658
305.30,0.6553,0.6553,0.6553,0.3489,0.0000,-0.0000,0.0000,0.3391,-0.3162,-0.3064,-16.4233,-0.6606,-63.7472
306.37,0.6564,0.6564,0.6564,0.3442,0.0000,-0.0000,0.0000,0.3370,-0.3194,-0.3122,-16.5316,-0.6420,-63.5396
307.44,0.6575,0.6575,0.6575,0.3394,0.0000,-0.0000,0.0000,0.3349,-0.3227,-0.3181,-16.6401,-0.6235,-63.3715
308.52,0.6588,0.6588,0.6588,0.3346,0.0000,-0.0000,0.0000,0.3327,-0.3261,-0.3242,-16.7486,-0.6051,-63.2034
309.61,0.6602,0.6602,0.6602,0.3299,0.0000,-0.0000,0.0000,0.3306,-0.3295,-0.3303,-16.8573,-0.5868,-63.0351
310.69,0.6617,0.6617,0.6617,0.3251,0.0000,-0.0000,0.0000,0.3285,-0.3331,-0.3365,-16.9661,-0.5686,-62.8666
311.78,0.6633,0.6633,0.6633,0.3204,0.0000,-0.0000,0.0000,0.3265,-0.3368,-0.3429,-17.0751,-0.5505,-62.6979
312.88,0.6650,0.6650,0.6650,0.3157,0.0000,-0.0000,0.0000,0.3244,-0.3406,-0.3493,-17.1841,-0.5326,-62.5292
313.98,0.6668,0.6668,0.6668,0.3110,0.0000,-0.0000,0.0000,0.3223,-0.3445,-0.3558,-17.2932,-0.5147,-62.3602
315.08,0.6688,0.6688,0.6688,0.3064,0.0000,-0.0000,0.0000,0.3203,-0.3485,-0.3624,-17.4025,-0.4969,-62.1911
316.18,0.6708,0.6708,0.6708,0.3017,0.0000,-0.0000,0.0000,0.3183,-0.3525,-0.3691,-17.5118,-0.4792,-62.0218
317.29,0.6730,0.6730,0.6730,0.2971,0.0000,-0.0000,0.0000,0.3162,-0.3567,-0.3759,-17.6213,-0.4616,-61.8524
318.41,0.6752,0.6752,0.6752,0.2925,0.0000,-0.0000,0.0000,0.3142,-0.3610,-0.3828,-17.7308,-0.4440,-61.6828
319.52,0.6776,0.6776,0.6776,0.2879,0.0000,-0.0000,0.0000,0.3122,-0.3654,-0.3897,-17.8405,-0.4266,-61.5131
320.64,0.6829,0.6829,0.6829,0.2862,0.0000,-0.0000,0.0000,0.3102,-0.3727,-0.3968,-17.9502,-0.4061,-61.3432
321.77,0.6905,0.6905,0.6905,0.2869,0.0000,-0.0000,0.0000,0.3083,-0.3822,-0.4036,-18.0600,-0.3832,-61.1732
