freq_Hz,mk2_sum_dB,mk3_sum_dB,mk2_woof_dB,mk3_mid_dB,mk3_tweeter_dB,baffle_step_dB,wg_loading_mk2_dB,wg_loading_mk3_dB
11033.05,84.5766,90.3848,-61.3309,-10.7115,90.3847,-0.0028,0.6685,1.6780
11071.77,84.4939,90.3444,-61.4526,-10.9599,90.3443,-0.0028,0.6688,1.6787
11110.63,84.3977,90.3050,-61.5743,-11.2208,90.3049,-0.0028,0.6691,1.6794
11149.62,84.2856,90.2663,-61.6960,-11.4818,90.2663,-0.0028,0.6693,1.6801
11188.75,84.1597,90.2255,-61.8177,-11.7474,90.2255,-0.0027,0.6696,1.6808
11228.01,84.0185,90.1843,-61.9394,-12.0079,90.1842,-0.0027,0.6699,1.6816
11267.42,83.8617,90.1395,-62.0611,-12.2717,90.1394,-0.0027,0.6702,1.6823
11306.96,83.6899,90.0942,-62.1828,-12.5258,90.0941,-0.0027,0.6705,1.6830
11346.64,83.5016,90.0497,-62.3045,-12.7733,90.0497,-0.0027,0.6708,1.6837
11386.46,83.3049,90.0052,-62.4262,-13.0080,90.0051,-0.0027,0.6711,1.6844
11426.42,83.1056,89.9609,-62.5479,-13.2313,89.9608,-0.0026,0.6713,1.6851
11466.52,82.9018,89.9151,-62.6696,-13.4477,89.9151,-0.0026,0.6716,1.6858
11506.76,82.7021,89.8711,-62.7913,-13.6502,89.8711,-0.0026,0.6719,1.6865
11547.14,82.5174,89.8294,-62.9130,-13.8420,89.8293,-0.0026,0.6722,1.6872
11587.67,82.3437,89.7907,-63.0347,-14.0262,89.7906,-0.0026,0.6725,1.6878
11628.33,82.1850,89.7515,-63.1564,-14.1928,89.7515,-0.0025,0.6727,1.6885
11669.14,82.0327,89.7135,-63.2780,-14.3593,89.7134,-0.0025,0.6730,1.6892
11710.09,81.8971,89.6774,-63.3997,-14.5082,89.6774,-0.0025,0.6733,1.6899
11751.19,81.7788,89.6433,-63.5214,-2.2983,89.6431,-0.0025,0.6736,1.6906
11792.43,81.6720,89.6122,-63.6431,-2.4200,89.6120,-0.0025,0.6739,1.6913
11833.82,81.5727,89.5845,-63.7648,-2.5417,89.5843,-0.0025,0.6742,1.6920
11875.35,81.4920,89.5628,-63.8865,-2.6634,89.5626,-0.0024,0.6744,1.6927
11917.02,81.4232,89.5445,-64.0082,-2.7851,89.5443,-0.0024,0.6747,1.6934
11958.84,81.3691,89.5276,-64.1299,-2.9067,89.5274,-0.0024,0.6750,1.6941
12000.81,81.3277,89.5125,-64.2516,-3.0284,89.5123,-0.0024,0.6753,1.6948
12042.93,81.2959,89.5003,-64.3733,-3.1501,89.5001,-0.0024,0.6756,1.6955
12085.19,81.2793,89.4918,-64.4950,-3.2718,89.4916,-0.0024,0.6758,1.6962
12127.60,81.2750,89.4863,-64.6167,-3.3935,89.4861,-0.0023,0.6761,1.6969
12170.16,81.2791,89.4801,-64.7384,-3.5152,89.4799,-0.0023,0.6764,1.6976
12212.87,81.2916,89.4735,-64.8601,-3.6369,89.4733,-0.0023,0.6767,1.6983
12255.73,81.3137,89.4705,-64.9818,-3.7586,89.4703,-0.0023,0.6770,1.6990
12298.75,81.3433,89.4693,-65.1035,-3.8803,89.4691,-0.0023,0.6773,1.6997
12341.91,81.3832,89.4662,-65.2252,-4.0020,89.4660,-0.0023,0.6775,1.7004
12385.22,81.4320,89.4620,-65.3469,-4.1237,89.4618,-0.0022,0.6778,1.7011
12428.68,81.4860,89.4577,-65.4685,-4.2454,89.4575,-0.0022,0.6781,1.7018
12472.30,81.5496,89.4505,-65.5902,-4.3671,89.4503,-0.0022,0.6784,1.7024
12516.07,81.6197,89.4408,-65.7119,-4.4887,89.4407,-0.0022,0.6787,1.7031
12560.00,81.6990,89.4283,-65.8336,-4.6104,89.4282,-0.0022,0.6789,1.7038
12604.08,81.7856,89.4126,-65.9553,-4.7321,89.4124,-0.0022,0.6792,1.7045
12648.31,81.8751,89.3943,-66.0770,-4.8538,89.3941,-0.0021,0.6795,1.7052
12692.70,81.9647,89.3740,-66.1987,-4.9755,89.3739,-0.0021,0.6798,1.7059
12737.24,82.0468,89.3486,-66.3204,-5.0972,89.3485,-0.0021,0.6800,1.7066
12781.94,82.1223,89.3220,-66.4421,-5.2189,89.3219,-0.0021,0.6803,1.7073
12826.80,82.1900,89.2903,-66.5638,-5.3406,89.2902,-0.0021,0.6806,1.7080
12871.81,82.2536,89.2528,-66.6855,-5.4623,89.2526,-0.0021,0.6809,1.7087
12916.99,82.3090,89.2129,-66.8072,-5.5840,89.2127,-0.0021,0.6812,1.7094
12962.32,82.3526,89.1710,-66.9289,-5.7057,89.1709,-0.0020,0.6814,1.7100
13007.81,82.3896,89.1280,-67.0506,-5.8274,89.1278,-0.0020,0.6817,1.7107
13053.46,82.4190,89.0816,-67.1723,-5.9491,89.0815,-0.0020,0.6820,1.7114
13099.27,82.4441,89.0295,-67.2940,-6.0708,89.0294,-0.0020,0.6823,1.7121
13145.24,82.4607,88.9772,-67.4157,-6.1925,88.9771,-0.0020,0.6826,1.7128
13191.37,82.4677,88.9251,-67.5374,-6.3142,88.9249,-0.0020,0.6828,1.7135
13237.67,82.4625,88.8676,-67.6591,-6.4359,88.8674,-0.0020,0.6831,1.7142
13284.12,82.4411,88.8108,-67.7808,-6.5576,88.8107,-0.0019,0.6834,1.7149
13330.74,82.3994,88.7535,-67.9025,-6.6793,88.7533,-0.0019,0.6837,1.7155
13377.53,82.3417,88.6950,-68.0242,-6.8010,88.6948,-0.0019,0.6839,1.7162
13424.47,82.2663,88.6383,-68.1458,-6.9227,88.6381,-0.0019,0.6842,1.7169
13471.58,82.1802,88.5802,-68.2675,-7.0444,88.5801,-0.0019,0.6845,1.7176
13518.86,82.0770,88.5268,-68.3892,-7.1661,88.5267,-0.0019,0.6848,1.7183
13566.31,81.9565,88.4778,-68.5109,-7.2878,88.4777,-0.0019,0.6851,1.7190
13613.92,81.8205,88.4298,-68.6326,-7.4095,88.4296,-0.0019,0.6853,1.7196
13661.69,81.6706,88.3771,-68.7543,-7.5312,88.3769,-0.0018,0.6856,1.7203
13709.64,81.5101,88.3243,-68.8760,-7.6529,88.3241,-0.0018,0.6859,1.7210
13757.75,81.3331,88.2727,-68.9977,-7.7746,88.2726,-0.0018,0.6862,1.7217
13806.03,81.1395,88.2237,-69.1194,-7.8963,88.2235,-0.0018,0.6864,1.7224
13854.48,80.9310,88.1744,-69.2411,-8.0179,88.1743,-0.0018,0.6867,1.7231
13903.11,80.7091,88.1242,-69.3628,-8.1396,88.1241,-0.0018,0.6870,1.7237
13951.90,80.4803,88.0792,-69.4845,-8.2613,88.0790,-0.0018,0.6873,1.7244
14000.86,80.2457,88.0332,-69.6062,-8.3830,88.0331,-0.0018,0.6875,1.7251
14050.00,80.0175,87.9870,-69.7279,-8.5047,87.9869,-0.0017,0.6878,1.7258
14099.30,79.7965,87.9404,-69.8496,-8.6264,87.9403,-0.0017,0.6881,1.7265
14148.78,79.5844,87.8916,-69.9713,-8.7481,87.8915,-0.0017,0.6884,1.7271
14198.44,79.3700,87.8407,-70.0930,-8.8698,87.8406,-0.0017,0.6886,1.7278
14248.27,79.1566,87.7853,-70.2147,-8.9915,87.7852,-0.0017,0.6889,1.7285
14298.27,78.9542,87.7272,-70.3364,-9.1132,87.7271,-0.0017,0.6892,1.7292
14348.45,78.7576,87.6684,-70.4581,-9.2349,87.6682,-0.0017,0.6895,1.7299
14398.80,78.5677,87.6095,-70.5797,-9.3566,87.6094,-0.0017,0.6897,1.7305
14449.33,78.3749,87.5506,-70.7014,-9.4784,87.5505,-0.0016,0.6900,1.7312
14500.04,78.1859,87.4890,-70.8231,-9.6001,87.4888,-0.0016,0.6903,1.7319
14550.93,78.0070,87.4264,-70.9448,-9.7218,87.4263,-0.0016,0.6906,1.7326
14602.00,77.8349,87.3638,-71.0665,-9.8435,87.3637,-0.0016,0.6908,1.7333
14653.24,77.6750,87.3002,-71.1882,-9.9652,87.3001,-0.0016,0.6911,1.7339
14704.66,77.5186,87.2339,-71.3099,-10.0869,87.2337,-0.0016,0.6914,1.7346
14756.27,77.3732,87.1628,-71.4316,-10.2086,87.1627,-0.0016,0.6917,1.7353
14808.06,77.2423,87.0853,-71.5533,-10.3303,87.0852,-0.0016,0.6919,1.7360
14860.02,77.1184,87.0078,-71.6750,-10.4520,87.0077,-0.0016,0.6922,1.7366
14912.17,76.9969,86.9304,-71.7967,-10.5737,86.9302,-0.0015,0.6925,1.7373
14964.51,76.8852,86.8500,-71.9184,-10.6954,86.8499,-0.0015,0.6927,1.7380
15017.02,76.7854,86.7696,-72.0401,-10.8171,86.7695,-0.0015,0.6930,1.7387
15069.72,76.6965,86.6890,-72.1618,-10.9388,86.6889,-0.0015,0.6933,1.7393
15122.61,76.6178,86.6050,-72.2835,-11.0605,86.6049,-0.0015,0.6936,1.7400
15175.68,76.5417,86.5210,-72.4052,-11.1822,86.5209,-0.0015,0.6938,1.7407
15228.94,76.4746,86.4321,-72.5268,-11.3039,86.4320,-0.0015,0.6941,1.7414
15282.39,76.4176,86.3428,-72.6485,-11.4256,86.3427,-0.0015,0.6944,1.7420
15336.02,76.3692,86.2504,-72.7702,-11.5473,86.2503,-0.0015,0.6947,1.7427
15389.84,76.3228,86.1545,-72.8919,-11.6690,86.1544,-0.0015,0.6949,1.7434
15443.85,76.2712,86.0564,-73.0136,-11.7907,86.0563,-0.0014,0.6952,1.7440
15498.05,76.2143,85.9604,-73.1353,-11.9124,85.9602,-0.0014,0.6955,1.7447
15552.44,76.1542,85.8644,-73.2570,-12.0341,85.8643,-0.0014,0.6957,1.7454
15607.02,76.0834,85.7690,-73.3787,-12.1558,85.7689,-0.0014,0.6960,1.7461
15661.79,76.0034,85.6696,-73.5004,-12.2775,85.6695,-0.0014,0.6963,1.7467
15716.75,75.9151,85.5668,-73.6221,-12.3992,85.5667,-0.0014,0.6966,1.7474
15771.91,75.8180,85.4648,-73.7438,-12.5209,85.4647,-0.0014,0.6968,1.7481
15827.26,75.7115,85.3618,-73.8655,-12.6426,85.3617,-0.0014,0.6971,1.7487
15882.80,75.5961,85.2577,-73.9872,-12.7643,85.2576,-0.0014,0.6974,1.7494
15938.54,75.4710,85.1486,-74.1088,-12.8860,85.1485,-0.0014,0.6976,1.7501
15994.48,75.3356,85.0394,-74.2305,-13.0077,85.0393,-0.0013,0.6979,1.7507
16050.61,75.1949,84.9311,-74.3522,-13.1294,84.9310,-0.0013,0.6982,1.7514
16106.94,75.0491,84.8240,-74.4739,-13.2511,84.8238,-0.0013,0.6985,1.7521
16163.46,74.9024,84.7193,-74.5956,-13.3728,84.7192,-0.0013,0.6987,1.7528
16220.19,74.7588,84.6159,-74.7173,-13.4945,84.6157,-0.0013,0.6990,1.7534
16277.11,74.6267,84.5155,-74.8390,-13.6163,84.5154,-0.0013,0.6993,1.7541
16334.24,74.5098,84.4133,-74.9607,-13.7380,84.4132,-0.0013,0.6995,1.7548
16391.56,74.4089,84.3159,-75.0824,-13.8597,84.3158,-0.0013,0.6998,1.7554
16449.08,74.3167,84.2228,-75.2041,-13.9814,84.2227,-0.0013,0.7001,1.7561
16506.81,74.2388,84.1339,-75.3258,-14.1031,84.1338,-0.0013,0.7003,1.7568
16564.74,74.1744,84.0509,-75.4474,-14.2248,84.0508,-0.0013,0.7006,1.7574
16622.87,74.1275,83.9716,-75.5691,-14.3465,83.9715,-0.0012,0.7009,1.7581
16681.21,74.0966,83.8966,-75.6908,-14.4682,83.8965,-0.0012,0.7011,1.7587
16739.75,74.0760,83.8243,-75.8125,-14.5899,83.8242,-0.0012,0.7014,1.7594
16798.50,74.0713,83.7594,-75.9342,-14.7116,83.7593,-0.0012,0.7017,1.7601
16857.45,74.0805,83.6984,-76.0559,-14.8333,83.6983,-0.0012,0.7020,1.7607
16916.61,74.1049,83.6447,-76.1776,-14.9550,83.6446,-0.0012,0.7022,1.7614
16975.98,74.1436,83.5952,-76.2993,-15.0767,83.5951,-0.0012,0.7025,1.7621
17035.56,74.1843,83.5474,-76.4210,-15.1984,83.5473,-0.0012,0.7028,1.7627
17095.34,74.2255,83.5042,-76.5426,-15.3201,83.5041,-0.0012,0.7030,1.7634
17155.34,74.2596,83.4646,-76.6643,-15.4418,83.4645,-0.0012,0.7033,1.7640
17215.54,74.2876,83.4296,-76.7860,-15.5635,83.4295,-0.0012,0.7036,1.7647
17275.96,74.3081,83.3964,-76.9077,-15.6853,83.3963,-0.0012,0.7038,1.7654
17336.59,74.3220,83.3663,-77.0294,-15.8070,83.3663,-0.0011,0.7041,1.7660
17397.43,74.3285,83.3375,-77.1511,-15.9287,83.3374,-0.0011,0.7044,1.7667
17458.48,74.3288,83.3119,-77.2728,-16.0504,83.3118,-0.0011,0.7046,1.7674
17519.75,74.3226,83.2879,-77.3945,-16.1721,83.2878,-0.0011,0.7049,1.7680
17581.24,74.3108,83.2617,-77.5161,-16.2938,83.2617,-0.0011,0.7052,1.7687
17642.94,74.2902,83.2365,-77.6378,-16.4155,83.2364,-0.0011,0.7054,1.7693
17704.85,74.2619,83.2128,-77.7595,-16.5372,83.2127,-0.0011,0.7057,1.7700
17766.99,74.2274,83.1893,-77.8812,-16.6589,83.1892,-0.0011,0.7060,1.7706
17829.34,74.1866,83.1602,-78.0029,-16.7806,83.1601,-0.0011,0.7062,1.7713
17891.91,74.1427,83.1242,-78.1246,-16.9023,83.1241,-0.0011,0.7065,1.7720
17954.70,74.0949,83.0880,-78.2462,-17.0240,83.0879,-0.0011,0.7068,1.7726
18017.71,74.0513,83.0489,-78.3679,-17.1457,83.0488,-0.0011,0.7070,1.7733
18080.94,74.0085,83.0055,-78.4896,-17.2674,83.0054,-0.0011,0.7073,1.7739
18144.40,73.9689,82.9549,-78.6113,-17.3891,82.9548,-0.0010,0.7076,1.7746
18208.07,73.9312,82.8943,-78.7330,-17.5109,82.8942,-0.0010,0.7078,1.7752
18271.97,73.8967,82.8251,-78.8547,-17.6326,82.8250,-0.0010,0.7081,1.7759
18336.10,73.8678,82.7499,-78.9763,-17.7543,82.7498,-0.0010,0.7084,1.7766
18400.45,73.8423,82.6657,-79.0980,-17.8760,82.6656,-0.0010,0.7086,1.7772
18465.02,73.8186,82.5726,-79.2197,-17.9977,82.5725,-0.0010,0.7089,1.7779
18529.82,73.7950,82.4736,-79.3414,-18.1194,82.4735,-0.0010,0.7092,1.7785
18594.85,73.7719,82.3659,-79.4631,-18.2411,82.3658,-0.0010,0.7094,1.7792
18660.11,73.7547,82.2442,-79.5848,-18.3628,82.2442,-0.0010,0.7097,1.7798
18725.60,73.7407,82.1154,-79.7064,-18.4845,82.1153,-0.0010,0.7099,1.7805
18791.31,73.7323,81.9817,-79.8281,-18.6062,81.9816,-0.0010,0.7102,1.7811
18857.26,73.7326,81.8435,-79.9498,-18.7279,81.8434,-0.0010,0.7105,1.7818
18923.44,73.7368,81.6975,-80.0715,-18.8496,81.6975,-0.0010,0.7107,1.7824
18989.85,73.7446,81.5479,-80.1931,-18.9714,81.5478,-0.0010,0.7110,1.7831
19056.49,73.7603,81.3980,-80.3148,-19.0931,81.3980,-0.0009,0.7113,1.7837
19123.37,73.7805,81.2500,-80.4365,-19.2148,81.2499,-0.0009,0.7115,1.7844
19190.48,73.8039,81.1080,-80.5582,-19.3365,81.1079,-0.0009,0.7118,1.7850
19257.83,73.8294,80.9722,-80.6799,-19.4582,80.9722,-0.0009,0.7121,1.7857
19325.41,73.8555,80.8443,-80.8015,-19.5799,80.8443,-0.0009,0.7123,1.7863
19393.23,73.8630,80.7272,-80.9232,-19.7016,80.7271,-0.0009,0.7126,1.7870
19461.29,73.8867,80.6229,-81.0449,-19.8233,80.6229,-0.0009,0.7128,1.7876
19529.59,73.9236,80.5344,-81.1666,-19.9450,80.5343,-0.0009,0.7131,1.7883
19598.13,73.9627,80.4628,-81.2882,-20.0667,80.4628,-0.0009,0.7134,1.7889
19666.91,74.0068,80.4150,-81.4099,-20.1884,80.4149,-0.0009,0.7136,1.7896
19735.93,74.0449,80.3885,-81.5316,-20.3102,80.3884,-0.0009,0.7139,1.7902
19805.19,74.0769,80.3890,-81.6533,-20.4319,80.3889,-0.0009,0.7142,1.7909
19874.69,74.1026,80.4238,-81.7749,-20.5536,80.4238,-0.0009,0.7144,1.7915
19944.44,74.1165,80.4802,-81.8966,-20.6753,80.4801,-0.0009,0.7147,1.7922
20014.44,74.1191,80.5577,-82.0183,-20.7970,80.5576,-0.0009,0.7149,1.7928
20084.67,74.1145,80.6588,-82.1400,-20.9187,80.6587,-0.0009,0.7152,1.7935
20155.16,74.0995,80.7876,-82.2616,-21.0404,80.7876,-0.0008,0.7155,1.7941
20225.89,74.0725,80.9395,-82.3833,-21.1621,80.9394,-0.0008,0.7157,1.7948
20296.87,74.0381,81.1070,-82.5050,-21.2838,81.1069,-0.0008,0.7160,1.7954
20368.11,73.9957,81.2934,-82.6266,-21.4055,81.2933,-0.0008,0.7162,1.7960
20439.59,73.9444,81.4883,-82.7483,-21.5272,81.4882,-0.0008,0.7165,1.7967
20511.32,73.8833,81.7028,-82.8700,-21.6490,81.7027,-0.0008,0.7168,1.7973
20583.30,73.8137,81.9258,-82.9916,-21.7707,81.9258,-0.0008,0.7170,1.7980
20655.54,73.7335,82.1589,-83.1133,-21.8924,82.1588,-0.0008,0.7173,1.7986
20728.02,73.6507,82.3974,-83.2350,-22.0141,82.3973,-0.0008,0.7175,1.7993
20800.77,73.5694,82.6378,-83.3566,-22.1358,82.6377,-0.0008,0.7178,1.7999
20873.77,73.4960,82.8725,-83.4783,-22.2575,82.8724,-0.0008,0.7181,1.8005
20947.02,73.4283,83.0901,-83.6000,-22.3792,83.0900,-0.0008,0.7183,1.8012
21020.53,73.3657,83.3129,-83.7216,-22.5009,83.3128,-0.0008,0.7186,1.8018
21094.30,73.3056,83.5292,-83.8433,-22.6226,83.5292,-0.0008,0.7188,1.8025
21168.33,73.2505,83.7399,-83.9650,-22.7443,83.7398,-0.0008,0.7191,1.8031
21242.62,73.2002,83.9360,-84.0866,-22.8661,83.9359,-0.0008,0.7194,1.8037
21317.17,73.1596,84.1253,-84.2083,-22.9878,84.1253,-0.0008,0.7196,1.8044
21391.98,73.1239,84.3078,-84.3299,-23.1095,84.3078,-0.0008,0.7199,1.8050
21467.06,73.0908,84.4783,-84.4516,-23.2312,84.4782,-0.0007,0.7201,1.8057
21542.39,73.0610,84.6457,-84.5733,-23.3529,84.6457,-0.0007,0.7204,1.8063
21617.99,73.0380,84.7954,-84.6949,-23.4746,84.7954,-0.0007,0.7207,1.8069
21693.86,73.0205,84.9401,-84.8166,-23.5963,84.9400,-0.0007,0.7209,1.8076
21769.99,73.0018,85.0724,-84.9382,-23.7180,85.0723,-0.0007,0.7212,1.8082
21846.39,72.9833,85.2054,-85.0599,-23.8397,85.2054,-0.0007,0.7214,1.8089
21923.06,72.9606,85.3317,-85.1816,-23.9615,85.3316,-0.0007,0.7217,1.8095
22000.00,72.9337,85.4548,-85.3032,-24.0832,85.4548,-0.0007,0.7219,1.8101
