crossover_Hz,freq_Hz,theta_deg,spl_norm_dB
1100,3877.13,80.0,-0.0847
1100,3877.13,85.0,-0.0786
1100,3877.13,90.0,-0.0765
1100,3898.50,-90.0,-0.0718
1100,3898.50,-85.0,-0.0739
1100,3898.50,-80.0,-0.0801
1100,3898.50,-75.0,-0.0894
1100,3898.50,-70.0,-0.1000
1100,3898.50,-65.0,-0.1083
1100,3898.50,-60.0,-0.1093
1100,3898.50,-55.0,-0.0979
1100,3898.50,-50.0,-0.0725
1100,3898.50,-45.0,-0.0384
1100,3898.50,-40.0,-0.0090
1100,3898.50,-35.0,-0.0007
1100,3898.50,-30.0,-0.0225
1100,3898.50,-25.0,-0.0656
1100,3898.50,-20.0,-0.1030
1100,3898.50,-15.0,-0.1062
1100,3898.50,-10.0,-0.0702
1100,3898.50,-5.0,-0.0220
1100,3898.50,0.0,0.0000
1100,3898.50,5.0,-0.0220
1100,3898.50,10.0,-0.0702
1100,3898.50,15.0,-0.1062
1100,3898.50,20.0,-0.1030
1100,3898.50,25.0,-0.0656
1100,3898.50,30.0,-0.0225
1100,3898.50,35.0,-0.0007
1100,3898.50,40.0,-0.0090
1100,3898.50,45.0,-0.0384
1100,3898.50,50.0,-0.0725
1100,3898.50,55.0,-0.0979
1100,3898.50,60.0,-0.1093
1100,3898.50,65.0,-0.1083
1100,3898.50,70.0,-0.1000
1100,3898.50,75.0,-0.0894
1100,3898.50,80.0,-0.0801
1100,3898.50,85.0,-0.0739
1100,3898.50,90.0,-0.0718
1100,3919.87,-90.0,-0.0672
1100,3919.87,-85.0,-0.0693
1100,3919.87,-80.0,-0.0755
1100,3919.87,-75.0,-0.0850
1100,3919.87,-70.0,-0.0961
1100,3919.87,-65.0,-0.1052
1100,3919.87,-60.0,-0.1073
1100,3919.87,-55.0,-0.0974
1100,3919.87,-50.0,-0.0732
1100,3919.87,-45.0,-0.0397
1100,3919.87,-40.0,-0.0099
1100,3919.87,-35.0,-0.0004
1100,3919.87,-30.0,-0.0207
1100,3919.87,-25.0,-0.0628
1100,3919.87,-20.0,-0.1002
1100,3919.87,-15.0,-0.1042
1100,3919.87,-10.0,-0.0692
1100,3919.87,-5.0,-0.0217
1100,3919.87,0.0,0.0000
1100,3919.87,5.0,-0.0217
1100,3919.87,10.0,-0.0692
1100,3919.87,15.0,-0.1042
1100,3919.87,20.0,-0.1002
1100,3919.87,25.0,-0.0628
1100,3919.87,30.0,-0.0207
1100,3919.87,35.0,-0.0004
1100,3919.87,40.0,-0.0099
1100,3919.87,45.0,-0.0397
1100,3919.87,50.0,-0.0732
1100,3919.87,55.0,-0.0974
1100,3919.87,60.0,-0.1073
1100,3919.87,65.0,-0.1052
1100,3919.87,70.0,-0.0961
1100,3919.87,75.0,-0.0850
1100,3919.87,80.0,-0.0755
1100,3919.87,85.0,-0.0693
1100,3919.87,90.0,-0.0672
1100,3941.24,-90.0,-0.0627
1100,3941.24,-85.0,-0.0649
1100,3941.24,-80.0,-0.0711
1100,3941.24,-75.0,-0.0807
1100,3941.24,-70.0,-0.0921
1100,3941.24,-65.0,-0.1020
1100,3941.24,-60.0,-0.1053
1100,3941.24,-55.0,-0.0967
1100,3941.24,-50.0,-0.0738
1100,3941.24,-45.0,-0.0410
1100,3941.24,-40.0,-0.0109
1100,3941.24,-35.0,-0.0002
1100,3941.24,-30.0,-0.0191
1100,3941.24,-25.0,-0.0602
1100,3941.24,-20.0,-0.0975
1100,3941.24,-15.0,-0.1022
1100,3941.24,-10.0,-0.0682
1100,3941.24,-5.0,-0.0215
1100,3941.24,0.0,0.0000
1100,3941.24,5.0,-0.0215
1100,3941.24,10.0,-0.0682
1100,3941.24,15.0,-0.1022
1100,3941.24,20.0,-0.0975
1100,3941.24,25.0,-0.0602
1100,3941.24,30.0,-0.0191
1100,3941.24,35.0,-0.0002
1100,3941.24,40.0,-0.0109
1100,3941.24,45.0,-0.0410
1100,3941.24,50.0,-0.0738
1100,3941.24,55.0,-0.0967
1100,3941.24,60.0,-0.1053
1100,3941.24,65.0,-0.1020
1100,3941.24,70.0,-0.0921
1100,3941.24,75.0,-0.0807
1100,3941.24,80.0,-0.0711
1100,3941.24,85.0,-0.0649
1100,3941.24,90.0,-0.0627
1100,3962.60,-90.0,-0.0584
1100,3962.60,-85.0,-0.0605
1100,3962.60,-80.0,-0.0667
1100,3962.60,-75.0,-0.0765
1100,3962.60,-70.0,-0.0882
1100,3962.60,-65.0,-0.0987
1100,3962.60,-60.0,-0.1031
1100,3962.60,-55.0,-0.0960
1100,3962.60,-50.0,-0.0744
1100,3962.60,-45.0,-0.0422
1100,3962.60,-40.0,-0.0118
1100,3962.60,-35.0,-0.0001
1100,3962.60,-30.0,-0.0176
1100,3962.60,-25.0,-0.0577
1100,3962.60,-20.0,-0.0949
1100,3962.60,-15.0,-0.1003
1100,3962.60,-10.0,-0.0673
1100,3962.60,-5.0,-0.0212
1100,3962.60,0.0,0.0000
1100,3962.60,5.0,-0.0212
1100,3962.60,10.0,-0.0673
1100,3962.60,15.0,-0.1003
1100,3962.60,20.0,-0.0949
1100,3962.60,25.0,-0.0577
1100,3962.60,30.0,-0.0176
1100,3962.60,35.0,-0.0001
1100,3962.60,40.0,-0.0118
1100,3962.60,45.0,-0.0422
1100,3962.60,50.0,-0.0744
1100,3962.60,55.0,-0.0960
1100,3962.60,60.0,-0.1031
1100,3962.60,65.0,-0.0987
1100,3962.60,70.0,-0.0882
1100,3962.60,75.0,-0.0765
1100,3962.60,80.0,-0.0667
1100,3962.60,85.0,-0.0605
1100,3962.60,90.0,-0.0584
1100,3983.97,-90.0,-0.0542
1100,3983.97,-85.0,-0.0563
1100,3983.97,-80.0,-0.0625
1100,3983.97,-75.0,-0.0723
1100,3983.97,-70.0,-0.0843
1100,3983.97,-65.0,-0.0955
1100,3983.97,-60.0,-0.1009
1100,3983.97,-55.0,-0.0951
1100,3983.97,-50.0,-0.0748
1100,3983.97,-45.0,-0.0434
1100,3983.97,-40.0,-0.0128
1100,3983.97,-35.0,-0.0000
1100,3983.97,-30.0,-0.0161
1100,3983.97,-25.0,-0.0552
1100,3983.97,-20.0,-0.0923
1100,3983.97,-15.0,-0.0984
1100,3983.97,-10.0,-0.0663
1100,3983.97,-5.0,-0.0210
1100,3983.97,0.0,0.0000
1100,3983.97,5.0,-0.0210
1100,3983.97,10.0,-0.0663
1100,3983.97,15.0,-0.0984
1100,3983.97,20.0,-0.0923
1100,3983.97,25.0,-0.0552
1100,3983.97,30.0,-0.0161
1100,3983.97,35.0,-0.0000
1100,3983.97,40.0,-0.0128
1100,3983.97,45.0,-0.0434
1100,3983.97,50.0,-0.0748
1100,3983.97,55.0,-0.0951
1100,3983.97,60.0,-0.1009
1100,3983.97,65.0,-0.0955
1100,3983.97,70.0,-0.0843
1100,3983.97,75.0,-0.0723
1100,3983.97,80.0,-0.0625
1100,3983.97,85.0,-0.0563
1100,3983.97,90.0,-0.0542
1250,800.00,-90.0,-2.1412
1250,800.00,-85.0,-2.1293
1250,800.00,-80.0,-2.0935
1250,800.00,-75.0,-2.0335
1250,800.00,-70.0,-1.9491
1250,800.00,-65.0,-1.8403
1250,800.00,-60.0,-1.7081
1250,800.00,-55.0,-1.5544
1250,800.00,-50.0,-1.3825
1250,800.00,-45.0,-1.1970
1250,800.00,-40.0,-1.0039
1250,800.00,-35.0,-0.8100
1250,800.00,-30.0,-0.6226
1250,800.00,-25.0,-0.4490
1250,800.00,-20.0,-0.2963
1250,800.00,-15.0,-0.1707
1250,800.00,-10.0,-0.0772
1250,800.00,-5.0,-0.0195
1250,800.00,0.0,0.0000
1250,800.00,5.0,-0.0195
1250,800.00,10.0,-0.0772
1250,800.00,15.0,-0.1707
1250,800.00,20.0,-0.2963
1250,800.00,25.0,-0.4490
1250,800.00,30.0,-0.6226
1250,800.00,35.0,-0.8100
1250,800.00,40.0,-1.0039
1250,800.00,45.0,-1.1970
1250,800.00,50.0,-1.3825
1250,800.00,55.0,-1.5544
1250,800.00,60.0,-1.7081
1250,800.00,65.0,-1.8403
1250,800.00,70.0,-1.9491
1250,800.00,75.0,-2.0335
1250,800.00,80.0,-2.0935
1250,800.00,85.0,-2.1293
1250,800.00,90.0,-2.1412
1250,821.37,-90.0,-2.4516
1250,821.37,-85.0,-2.4381
1250,821.37,-80.0,-2.3974
1250,821.37,-75.0,-2.3290
1250,821.37,-70.0,-2.2326
1250,821.37,-65.0,-2.1081
1250,821.37,-60.0,-1.9563
1250,821.37,-55.0,-1.7796
1250,821.37,-50.0,-1.5819
1250,821.37,-45.0,-1.3686
1250,821.37,-40.0,-1.1467
1250,821.37,-35.0,-0.9241
1250,821.37,-30.0,-0.7095
1250,821.37,-25.0,-0.5111
1250,821.37,-20.0,-0.3370
1250,821.37,-15.0,-0.1939
1250,821.37,-10.0,-0.0876
1250,821.37,-5.0,-0.0221
1250,821.37,0.0,0.0000
1250,821.37,5.0,-0.0221
1250,821.37,10.0,-0.0876
1250,821.37,15.0,-0.1939
1250,821.37,20.0,-0.3370
1250,821.37,25.0,-0.5111
1250,821.37,30.0,-0.7095
1250,821.37,35.0,-0.9241
1250,821.37,40.0,-1.1467
1250,821.37,45.0,-1.3686
1250,821.37,50.0,-1.5819
1250,821.37,55.0,-1.7796
1250,821.37,60.0,-1.9563
1250,821.37,65.0,-2.1081
1250,821.37,70.0,-2.2326
1250,821.37,75.0,-2.3290
1250,821.37,80.0,-2.3974
1250,821.37,85.0,-2.4381
1250,821.37,90.0,-2.4516
1250,842.74,-90.0,-2.7967
1250,842.74,-85.0,-2.7814
1250,842.74,-80.0,-2.7352
1250,842.74,-75.0,-2.6576
1250,842.74,-70.0,-2.5477
1250,842.74,-65.0,-2.4054
1250,842.74,-60.0,-2.2316
1250,842.74,-55.0,-2.0290
1250,842.74,-50.0,-1.8021
1250,842.74,-45.0,-1.5574
1250,842.74,-40.0,-1.3033
1250,842.74,-35.0,-1.0489
1250,842.74,-30.0,-0.8042
1250,842.74,-25.0,-0.5786
1250,842.74,-20.0,-0.3810
1250,842.74,-15.0,-0.2190
1250,842.74,-10.0,-0.0989
1250,842.74,-5.0,-0.0249
1250,842.74,0.0,0.0000
1250,842.74,5.0,-0.0249
1250,842.74,10.0,-0.0989
1250,842.74,15.0,-0.2190
1250,842.74,20.0,-0.3810
1250,842.74,25.0,-0.5786
1250,842.74,30.0,-0.8042
1250,842.74,35.0,-1.0489
1250,842.74,40.0,-1.3033
1250,842.74,45.0,-1.5574
1250,842.74,50.0,-1.8021
1250,842.74,55.0,-2.0290
1250,842.74,60.0,-2.2316
1250,842.74,65.0,-2.4054
1250,842.74,70.0,-2.5477
1250,842.74,75.0,-2.6576
1250,842.74,80.0,-2.7352
1250,842.74,85.0,-2.7814
1250,842.74,90.0,-2.7967
1250,864.11,-90.0,-3.1797
1250,864.11,-85.0,-3.1624
1250,864.11,-80.0,-3.1103
1250,864.11,-75.0,-3.0222
1250,864.11,-70.0,-2.8973
1250,864.11,-65.0,-2.7349
1250,864.11,-60.0,-2.5362
1250,864.11,-55.0,-2.3042
1250,864.11,-50.0,-2.0444
1250,864.11,-45.0,-1.7645
1250,864.11,-40.0,-1.4743
1250,864.11,-35.0,-1.1847
1250,864.11,-30.0,-0.9068
1250,864.11,-25.0,-0.6514
1250,864.11,-20.0,-0.4284
1250,864.11,-15.0,-0.2460
1250,864.11,-10.0,-0.1109
1250,864.11,-5.0,-0.0280
1250,864.11,0.0,0.0000
1250,864.11,5.0,-0.0280
1250,864.11,10.0,-0.1109
1250,864.11,15.0,-0.2460
1250,864.11,20.0,-0.4284
1250,864.11,25.0,-0.6514
1250,864.11,30.0,-0.9068
1250,864.11,35.0,-1.1847
1250,864.11,40.0,-1.4743
1250,864.11,45.0,-1.7645
1250,864.11,50.0,-2.0444
1250,864.11,55.0,-2.3042
1250,864.11,60.0,-2.5362
1250,864.11,65.0,-2.7349
1250,864.11,70.0,-2.8973
1250,864.11,75.0,-3.0222
1250,864.11,80.0,-3.1103
1250,864.11,85.0,-3.1624
1250,864.11,90.0,-3.1797
1250,885.48,-90.0,-3.6044
1250,885.48,-85.0,-3.5850
1250,885.48,-80.0,-3.5261
1250,885.48,-75.0,-3.4265
1250,885.48,-70.0,-3.2846
1250,885.48,-65.0,-3.0996
1250,885.48,-60.0,-2.8727
1250,885.48,-55.0,-2.6074
1250,885.48,-50.0,-2.3103
1250,885.48,-45.0,-1.9908
1250,885.48,-40.0,-1.6604
1250,885.48,-35.0,-1.3316
1250,885.48,-30.0,-1.0173
1250,885.48,-25.0,-0.7295
1250,885.48,-20.0,-0.4790
1250,885.48,-15.0,-0.2747
1250,885.48,-10.0,-0.1238
1250,885.48,-5.0,-0.0312
1250,885.48,0.0,0.0000
1250,885.48,5.0,-0.0312
1250,885.48,10.0,-0.1238
1250,885.48,15.0,-0.2747
1250,885.48,20.0,-0.4790
1250,885.48,25.0,-0.7295
1250,885.48,30.0,-1.0173
1250,885.48,35.0,-1.3316
1250,885.48,40.0,-1.6604
1250,885.48,45.0,-1.9908
1250,885.48,50.0,-2.3103
1250,885.48,55.0,-2.6074
1250,885.48,60.0,-2.8727
1250,885.48,65.0,-3.0996
1250,885.48,70.0,-3.2846
1250,885.48,75.0,-3.4265
1250,885.48,80.0,-3.5261
1250,885.48,85.0,-3.5850
1250,885.48,90.0,-3.6044
1250,906.84,-90.0,-4.0752
1250,906.84,-85.0,-4.0534
1250,906.84,-80.0,-3.9871
1250,906.84,-75.0,-3.8745
1250,906.84,-70.0,-3.7134
1250,906.84,-65.0,-3.5028
1250,906.84,-60.0,-3.2437
1250,906.84,-55.0,-2.9405
1250,906.84,-50.0,-2.6012
1250,906.84,-45.0,-2.2371
1250,906.84,-40.0,-1.8618
1250,906.84,-35.0,-1.4899
1250,906.84,-30.0,-1.1358
1250,906.84,-25.0,-0.8129
1250,906.84,-20.0,-0.5328
1250,906.84,-15.0,-0.3052
1250,906.84,-10.0,-0.1373
1250,906.84,-5.0,-0.0346
1250,906.84,0.0,0.0000
1250,906.84,5.0,-0.0346
1250,906.84,10.0,-0.1373
1250,906.84,15.0,-0.3052
1250,906.84,20.0,-0.5328
1250,906.84,25.0,-0.8129
1250,906.84,30.0,-1.1358
1250,906.84,35.0,-1.4899
1250,906.84,40.0,-1.8618
1250,906.84,45.0,-2.2371
1250,906.84,50.0,-2.6012
1250,906.84,55.0,-2.9405
1250,906.84,60.0,-3.2437
1250,906.84,65.0,-3.5028
1250,906.84,70.0,-3.7134
1250,906.84,75.0,-3.8745
1250,906.84,80.0,-3.9871
1250,906.84,85.0,-4.0534
1250,906.84,90.0,-4.0752
1250,928.21,-90.0,-4.5971
1250,928.21,-85.0,-4.5726
1250,928.21,-80.0,-4.4980
1250,928.21,-75.0,-4.3709
1250,928.21,-70.0,-4.1883
1250,928.21,-65.0,-3.9484
1250,928.21,-60.0,-3.6525
1250,928.21,-55.0,-3.3059
1250,928.21,-50.0,-2.9187
1250,928.21,-45.0,-2.5044
1250,928.21,-40.0,-2.0790
1250,928.21,-35.0,-1.6595
1250,928.21,-30.0,-1.2620
1250,928.21,-25.0,-0.9012
1250,928.21,-20.0,-0.5896
1250,928.21,-15.0,-0.3372
1250,928.21,-10.0,-0.1516
1250,928.21,-5.0,-0.0382
1250,928.21,0.0,0.0000
1250,928.21,5.0,-0.0382
1250,928.21,10.0,-0.1516
1250,928.21,15.0,-0.3372
1250,928.21,20.0,-0.5896
1250,928.21,25.0,-0.9012
1250,928.21,30.0,-1.2620
1250,928.21,35.0,-1.6595
1250,928.21,40.0,-2.0790
1250,928.21,45.0,-2.5044
1250,928.21,50.0,-2.9187
1250,928.21,55.0,-3.3059
1250,928.21,60.0,-3.6525
1250,928.21,65.0,-3.9484
1250,928.21,70.0,-4.1883
1250,928.21,75.0,-4.3709
1250,928.21,80.0,-4.4980
1250,928.21,85.0,-4.5726
1250,928.21,90.0,-4.5971
1250,949.58,-90.0,-5.1761
1250,949.58,-85.0,-5.1487
1250,949.58,-80.0,-5.0650
1250,949.58,-75.0,-4.9216
1250,949.58,-70.0,-4.7144
1250,949.58,-65.0,-4.4409
1250,949.58,-60.0,-4.1026
1250,949.58,-55.0,-3.7064
1250,949.58,-50.0,-3.2644
1250,949.58,-45.0,-2.7934
1250,949.58,-40.0,-2.3122
1250,949.58,-35.0,-1.8403
1250,949.58,-30.0,-1.3958
1250,949.58,-25.0,-0.9944
1250,949.58,-20.0,-0.6492
1250,949.58,-15.0,-0.3707
1250,949.58,-10.0,-0.1665
1250,949.58,-5.0,-0.0419
1250,949.58,0.0,0.0000
1250,949.58,5.0,-0.0419
1250,949.58,10.0,-0.1665
1250,949.58,15.0,-0.3707
1250,949.58,20.0,-0.6492
1250,949.58,25.0,-0.9944
1250,949.58,30.0,-1.3958
1250,949.58,35.0,-1.8403
1250,949.58,40.0,-2.3122
1250,949.58,45.0,-2.7934
1250,949.58,50.0,-3.2644
1250,949.58,55.0,-3.7064
1250,949.58,60.0,-4.1026
1250,949.58,65.0,-4.4409
1250,949.58,70.0,-4.7144
1250,949.58,75.0,-4.9216
1250,949.58,80.0,-5.0650
1250,949.58,85.0,-5.1487
1250,949.58,90.0,-5.1761
1250,970.95,-90.0,-5.8195
1250,970.95,-85.0,-5.7889
1250,970.95,-80.0,-5.6952
1250,970.95,-75.0,-5.5335
1250,970.95,-70.0,-5.2982
1250,970.95,-65.0,-4.9859
1250,970.95,-60.0,-4.5984
1250,970.95,-55.0,-4.1447
1250,970.95,-50.0,-3.6401
1250,970.95,-45.0,-3.1049
1250,970.95,-40.0,-2.5616
1250,970.95,-35.0,-2.0323
1250,970.95,-30.0,-1.5368
1250,970.95,-25.0,-1.0920
1250,970.95,-20.0,-0.7114
1250,970.95,-15.0,-0.4055
1250,970.95,-10.0,-0.1819
1250,970.95,-5.0,-0.0457
1250,970.95,0.0,0.0000
1250,970.95,5.0,-0.0457
1250,970.95,10.0,-0.1819
1250,970.95,15.0,-0.4055
1250,970.95,20.0,-0.7114
1250,970.95,25.0,-1.0920
1250,970.95,30.0,-1.5368
1250,970.95,35.0,-2.0323
1250,970.95,40.0,-2.5616
1250,970.95,45.0,-3.1049
1250,970.95,50.0,-3.6401
1250,970.95,55.0,-4.1447
1250,970.95,60.0,-4.5984
1250,970.95,65.0,-4.9859
1250,970.95,70.0,-5.2982
1250,970.95,75.0,-5.5335
1250,970.95,80.0,-5.6952
1250,970.95,85.0,-5.7889
1250,970.95,90.0,-5.8195
1250,992.32,-90.0,-6.5362
1250,992.32,-85.0,-6.5022
1250,992.32,-80.0,-6.3974
1250,992.32,-75.0,-6.2151
1250,992.32,-70.0,-5.9475
1250,992.32,-65.0,-5.5899
1250,992.32,-60.0,-5.1450
1250,992.32,-55.0,-4.6243
1250,992.32,-50.0,-4.0475
1250,992.32,-45.0,-3.4397
1250,992.32,-40.0,-2.8272
1250,992.32,-35.0,-2.2350
1250,992.32,-30.0,-1.6846
1250,992.32,-25.0,-1.1937
1250,992.32,-20.0,-0.7759
1250,992.32,-15.0,-0.4414
1250,992.32,-10.0,-0.1977
1250,992.32,-5.0,-0.0497
1250,992.32,0.0,0.0000
1250,992.32,5.0,-0.0497
1250,992.32,10.0,-0.1977
1250,992.32,15.0,-0.4414
1250,992.32,20.0,-0.7759
1250,992.32,25.0,-1.1937
1250,992.32,30.0,-1.6846
1250,992.32,35.0,-2.2350
1250,992.32,40.0,-2.8272
1250,992.32,45.0,-3.4397
1250,992.32,50.0,-4.0475
1250,992.32,55.0,-4.6243
1250,992.32,60.0,-5.1450
1250,992.32,65.0,-5.5899
1250,992.32,70.0,-5.9475
1250,992.32,75.0,-6.2151
1250,992.32,80.0,-6.3974
1250,992.32,85.0,-6.5022
1250,992.32,90.0,-6.5362
1250,1013.69,-90.0,-7.3373
1250,1013.69,-85.0,-7.2996
1250,1013.69,-80.0,-7.1828
1250,1013.69,-75.0,-6.9773
1250,1013.69,-70.0,-6.6723
1250,1013.69,-65.0,-6.2614
1250,1013.69,-60.0,-5.7484
1250,1013.69,-55.0,-5.1490
1250,1013.69,-50.0,-4.4887
1250,1013.69,-45.0,-3.7983
1250,1013.69,-40.0,-3.1088
1250,1013.69,-35.0,-2.4479
1250,1013.69,-30.0,-1.8387
1250,1013.69,-25.0,-1.2990
1250,1013.69,-20.0,-0.8423
1250,1013.69,-15.0,-0.4783
1250,1013.69,-10.0,-0.2140
1250,1013.69,-5.0,-0.0537
1250,1013.69,0.0,0.0000
1250,1013.69,5.0,-0.0537
1250,1013.69,10.0,-0.2140
1250,1013.69,15.0,-0.4783
1250,1013.69,20.0,-0.8423
1250,1013.69,25.0,-1.2990
1250,1013.69,30.0,-1.8387
1250,1013.69,35.0,-2.4479
1250,1013.69,40.0,-3.1088
1250,1013.69,45.0,-3.7983
1250,1013.69,50.0,-4.4887
1250,1013.69,55.0,-5.1490
1250,1013.69,60.0,-5.7484
1250,1013.69,65.0,-6.2614
1250,1013.69,70.0,-6.6723
1250,1013.69,75.0,-6.9773
1250,1013.69,80.0,-7.1828
1250,1013.69,85.0,-7.2996
1250,1013.69,90.0,-7.3373
1250,1035.06,-90.0,-8.2366
1250,1035.06,-85.0,-8.1952
1250,1035.06,-80.0,-8.0657
1250,1035.06,-75.0,-7.8342
1250,1035.06,-70.0,-7.4854
1250,1035.06,-65.0,-7.0108
1250,1035.06,-60.0,-6.4161
1250,1035.06,-55.0,-5.7232
1250,1035.06,-50.0,-4.9656
1250,1035.06,-45.0,-4.1811
1250,1035.06,-40.0,-3.4059
1250,1035.06,-35.0,-2.6704
1250,1035.06,-30.0,-1.9983
1250,1035.06,-25.0,-1.4073
1250,1035.06,-20.0,-0.9102
1250,1035.06,-15.0,-0.5159
1250,1035.06,-10.0,-0.2305
1250,1035.06,-5.0,-0.0578
1250,1035.06,0.0,0.0000
1250,1035.06,5.0,-0.0578
1250,1035.06,10.0,-0.2305
1250,1035.06,15.0,-0.5159
1250,1035.06,20.0,-0.9102
1250,1035.06,25.0,-1.4073
1250,1035.06,30.0,-1.9983
1250,1035.06,35.0,-2.6704
1250,1035.06,40.0,-3.4059
1250,1035.06,45.0,-4.1811
1250,1035.06,50.0,-4.9656
1250,1035.06,55.0,-5.7232
1250,1035.06,60.0,-6.4161
1250,1035.06,65.0,-7.0108
1250,1035.06,70.0,-7.4854
1250,1035.06,75.0,-7.8342
1250,1035.06,80.0,-8.0657
1250,1035.06,85.0,-8.1952
1250,1035.06,90.0,-8.2366
1250,1056.43,-90.0,-9.2516
1250,1056.43,-85.0,-9.2068
1250,1056.43,-80.0,-9.0644
1250,1056.43,-75.0,-8.8043
1250,1056.43,-70.0,-8.4039
1250,1056.43,-65.0,-7.8519
1250,1056.43,-60.0,-7.1576
1250,1056.43,-55.0,-6.3523
1250,1056.43,-50.0,-5.4803
1250,1056.43,-45.0,-4.5884
1250,1056.43,-40.0,-3.7180
1250,1056.43,-35.0,-2.9015
1250,1056.43,-30.0,-2.1626
1250,1056.43,-25.0,-1.5181
1250,1056.43,-20.0,-0.9794
1250,1056.43,-15.0,-0.5540
1250,1056.43,-10.0,-0.2472
1250,1056.43,-5.0,-0.0619
1250,1056.43,0.0,0.0000
1250,1056.43,5.0,-0.0619
1250,1056.43,10.0,-0.2472
1250,1056.43,15.0,-0.5540
1250,1056.43,20.0,-0.9794
1250,1056.43,25.0,-1.5181
1250,1056.43,30.0,-2.1626
1250,1056.43,35.0,-2.9015
1250,1056.43,40.0,-3.7180
1250,1056.43,45.0,-4.5884
1250,1056.43,50.0,-5.4803
1250,1056.43,55.0,-6.3523
1250,1056.43,60.0,-7.1576
1250,1056.43,65.0,-7.8519
1250,1056.43,70.0,-8.4039
1250,1056.43,75.0,-8.8043
1250,1056.43,80.0,-9.0644
1250,1056.43,85.0,-9.2068
1250,1056.43,90.0,-9.2516
1250,1077.80,-90.0,-10.4040
1250,1077.80,-85.0,-10.3568
1250,1077.80,-80.0,-10.2033
1250,1077.80,-75.0,-9.9126
1250,1077.80,-70.0,-9.4510
1250,1077.80,-65.0,-8.8030
1250,1077.80,-60.0,-7.9847
1250,1077.80,-55.0,-7.0421
1250,1077.80,-50.0,-6.0348
1250,1077.80,-45.0,-5.0201
1250,1077.80,-40.0,-4.0441
1250,1077.80,-35.0,-3.1402
1250,1077.80,-30.0,-2.3308
1250,1077.80,-25.0,-1.6307
1250,1077.80,-20.0,-1.0492
1250,1077.80,-15.0,-0.5924
1250,1077.80,-10.0,-0.2640
1250,1077.80,-5.0,-0.0661
1250,1077.80,0.0,0.0000
1250,1077.80,5.0,-0.0661
1250,1077.80,10.0,-0.2640
1250,1077.80,15.0,-0.5924
1250,1077.80,20.0,-1.0492
1250,1077.80,25.0,-1.6307
1250,1077.80,30.0,-2.3308
1250,1077.80,35.0,-3.1402
1250,1077.80,40.0,-4.0441
1250,1077.80,45.0,-5.0201
1250,1077.80,50.0,-6.0348
1250,1077.80,55.0,-7.0421
1250,1077.80,60.0,-7.9847
1250,1077.80,65.0,-8.8030
1250,1077.80,70.0,-9.4510
1250,1077.80,75.0,-9.9126
1250,1077.80,80.0,-10.2033
1250,1077.80,85.0,-10.3568
1250,1077.80,90.0,-10.4040
1250,1099.17,-90.0,-11.7203
1250,1099.17,-85.0,-11.6736
1250,1099.17,-80.0,-11.5145
1250,1099.17,-75.0,-11.1940
1250,1099.17,-70.0,-10.6596
1250,1099.17,-65.0,-9.8895
1250,1099.17,-60.0,-8.9130
1250,1099.17,-55.0,-7.7999
1250,1099.17,-50.0,-6.6309
1250,1099.17,-45.0,-5.4754
1250,1099.17,-40.0,-4.3827
1250,1099.17,-35.0,-3.3850
1250,1099.17,-30.0,-2.5017
1250,1099.17,-25.0,-1.7443
1250,1099.17,-20.0,-1.1194
1250,1099.17,-15.0,-0.6308
1250,1099.17,-10.0,-0.2807
1250,1099.17,-5.0,-0.0702
1250,1099.17,0.0,0.0000
1250,1099.17,5.0,-0.0702
1250,1099.17,10.0,-0.2807
1250,1099.17,15.0,-0.6308
1250,1099.17,20.0,-1.1194
1250,1099.17,25.0,-1.7443
1250,1099.17,30.0,-2.5017
1250,1099.17,35.0,-3.3850
1250,1099.17,40.0,-4.3827
1250,1099.17,45.0,-5.4754
1250,1099.17,50.0,-6.6309
1250,1099.17,55.0,-7.7999
1250,1099.17,60.0,-8.9130
1250,1099.17,65.0,-9.8895
1250,1099.17,70.0,-10.6596
1250,1099.17,75.0,-11.1940
1250,1099.17,80.0,-11.5145
1250,1099.17,85.0,-11.6736
1250,1099.17,90.0,-11.7203
1250,1120.53,-90.0,-13.2279
1250,1120.53,-85.0,-13.1887
1250,1120.53,-80.0,-13.0396
1250,1120.53,-75.0,-12.6988
1250,1120.53,-70.0,-12.0786
1250,1120.53,-65.0,-11.1479
1250,1120.53,-60.0,-9.9628
1250,1120.53,-55.0,-8.6335
1250,1120.53,-50.0,-7.2701
1250,1120.53,-45.0,-5.9530
1250,1120.53,-40.0,-4.7320
1250,1120.53,-35.0,-3.6344
1250,1120.53,-30.0,-2.6742
1250,1120.53,-25.0,-1.8582
1250,1120.53,-20.0,-1.1894
1250,1120.53,-15.0,-0.6690
1250,1120.53,-10.0,-0.2973
1250,1120.53,-5.0,-0.0743
1250,1120.53,0.0,0.0000
1250,1120.53,5.0,-0.0743
1250,1120.53,10.0,-0.2973
1250,1120.53,15.0,-0.6690
1250,1120.53,20.0,-1.1894
1250,1120.53,25.0,-1.8582
1250,1120.53,30.0,-2.6742
1250,1120.53,35.0,-3.6344
1250,1120.53,40.0,-4.7320
1250,1120.53,45.0,-5.9530
1250,1120.53,50.0,-7.2701
1250,1120.53,55.0,-8.6335
1250,1120.53,60.0,-9.9628
1250,1120.53,65.0,-11.1479
1250,1120.53,70.0,-12.0786
